ENCUESTADOR,DEPTO,MUPIO,SECTOR,ESTRUCTURA,VIVIENDA,HOGAR,CP,CAPÍTULO,SECCIÓN,PREGUNTA,DEFINICIÓN DE INCONSISTENCIA,CÓDIGO ERROR,COMENTARIOS
3004.0,14.0,13.0,18227.0,79.0,57.0,4.0,2.0,10,B,8,"Valores dirente a 1,2,3,4 o 5 en disponibilidad",10B00802,
3082.0,15.0,3.0,19053.0,211.0,166.0,10.0,1.0,10,B,8,"Valores dirente a 1,2,3,4 o 5 en disponibilidad",10B00802,
3148.0,22.0,11.0,25455.0,78.0,55.0,55.0,1.0,10,B,8,"Valores dirente a 1,2,3,4 o 5 en disponibilidad",10B00802,
3028.0,14.0,10.0,17946.0,42.0,24.0,2.0,2.0,10,B,9,Debería de haber información según pregunta buscó trabajo,10B00901,
3149.0,22.0,1.0,24835.0,129.0,87.0,129.0,2.0,10,B,9,Debería de haber información según pregunta buscó trabajo,10B00901,
3046.0,5.0,1.0,7286.0,188.0,197.0,9.0,1.0,10,B,9,Debería de haber información según pregunta buscó trabajo,10B00901,
3126.0,7.0,5.0,9541.0,16.0,13.0,1.0,2.0,10,B,9,Debería de haber información según pregunta buscó trabajo,10B00901,
3114.0,5.0,1.0,7286.0,122.0,127.0,6.0,1.0,10,B,9,Debería de haber información según pregunta buscó trabajo,10B00901,
3004.0,14.0,13.0,18227.0,79.0,57.0,4.0,2.0,10,B,9,Debería de haber información según pregunta buscó trabajo,10B00901,
3082.0,15.0,3.0,19053.0,211.0,166.0,10.0,1.0,10,B,9,Debería de haber información según pregunta buscó trabajo,10B00901,
3148.0,22.0,11.0,25455.0,78.0,55.0,55.0,1.0,10,B,9,Debería de haber información según pregunta buscó trabajo,10B00901,
3070.0,11.0,1.0,13146.0,111.0,70.0,1.0,2.0,10,B,10,"No debe haber información en pregunta ha trabajado se respondió 2 en ""ha trabajado""",10B01001,
3098.0,12.0,19.0,15019.0,189.0,158.0,1.0,1.0,10,B,10,"No debe haber información en pregunta ha trabajado se respondió 2 en ""ha trabajado""",10B01001,
3114.0,5.0,1.0,7286.0,8.0,10.0,1.0,1.0,10,B,10,"No debe haber información en pregunta ha trabajado se respondió 2 en ""ha trabajado""",10B01001,
3028.0,14.0,12.0,18084.0,64.0,38.0,3.0,1.0,10,B,10,"No debe haber información en pregunta ha trabajado se respondió 2 en ""ha trabajado""",10B01001,
3059.0,7.0,3.0,9442.0,65.0,40.0,4.0,3.0,10,B,10,"No debe haber información en pregunta ha trabajado se respondió 2 en ""ha trabajado""",10B01001,
3059.0,7.0,3.0,9442.0,65.0,40.0,4.0,4.0,10,B,10,"No debe haber información en pregunta ha trabajado se respondió 2 en ""ha trabajado""",10B01001,
3028.0,14.0,10.0,17946.0,42.0,24.0,2.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01101,
3149.0,22.0,1.0,24835.0,129.0,87.0,129.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01101,
3046.0,5.0,1.0,7286.0,188.0,197.0,9.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01101,
3126.0,7.0,5.0,9541.0,16.0,13.0,1.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01101,
3114.0,5.0,1.0,7286.0,122.0,127.0,6.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01101,
3004.0,14.0,13.0,18227.0,79.0,57.0,4.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01101,
3082.0,15.0,3.0,19053.0,211.0,166.0,10.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01101,
3148.0,22.0,11.0,25455.0,78.0,55.0,55.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01101,
3089.0,9.0,24.0,12093.0,178.0,79.0,3.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01101,
3028.0,14.0,10.0,17946.0,42.0,24.0,2.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01102,
3149.0,22.0,1.0,24835.0,129.0,87.0,129.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01102,
3046.0,5.0,1.0,7286.0,188.0,197.0,9.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01102,
3126.0,7.0,5.0,9541.0,16.0,13.0,1.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01102,
3114.0,5.0,1.0,7286.0,122.0,127.0,6.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01102,
3004.0,14.0,13.0,18227.0,79.0,57.0,4.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01102,
3082.0,15.0,3.0,19053.0,211.0,166.0,10.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01102,
3148.0,22.0,11.0,25455.0,78.0,55.0,55.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01102,
3089.0,9.0,24.0,12093.0,178.0,79.0,3.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01102,
3028.0,14.0,10.0,17946.0,42.0,24.0,2.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01103,
3149.0,22.0,1.0,24835.0,129.0,87.0,129.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01103,
3046.0,5.0,1.0,7286.0,188.0,197.0,9.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01103,
3126.0,7.0,5.0,9541.0,16.0,13.0,1.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01103,
3114.0,5.0,1.0,7286.0,122.0,127.0,6.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01103,
3004.0,14.0,13.0,18227.0,79.0,57.0,4.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01103,
3082.0,15.0,3.0,19053.0,211.0,166.0,10.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01103,
3148.0,22.0,11.0,25455.0,78.0,55.0,55.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01103,
3089.0,9.0,24.0,12093.0,178.0,79.0,3.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01103,
3126.0,5.0,13.0,8475.0,15.0,12.0,1.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01103,
3028.0,14.0,10.0,17946.0,42.0,24.0,2.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01104,
3149.0,22.0,1.0,24835.0,129.0,87.0,129.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01104,
3046.0,5.0,1.0,7286.0,188.0,197.0,9.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01104,
3126.0,7.0,5.0,9541.0,16.0,13.0,1.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01104,
3114.0,5.0,1.0,7286.0,122.0,127.0,6.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01104,
3004.0,14.0,13.0,18227.0,79.0,57.0,4.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01104,
3082.0,15.0,3.0,19053.0,211.0,166.0,10.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01104,
3148.0,22.0,11.0,25455.0,78.0,55.0,55.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01104,
3089.0,9.0,24.0,12093.0,178.0,79.0,3.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01104,
3126.0,5.0,13.0,8475.0,15.0,12.0,1.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01104,
3028.0,14.0,10.0,17946.0,42.0,24.0,2.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01105,
3149.0,22.0,1.0,24835.0,129.0,87.0,129.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01105,
3046.0,5.0,1.0,7286.0,188.0,197.0,9.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01105,
3126.0,7.0,5.0,9541.0,16.0,13.0,1.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01105,
3114.0,5.0,1.0,7286.0,122.0,127.0,6.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01105,
3004.0,14.0,13.0,18227.0,79.0,57.0,4.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01105,
3082.0,15.0,3.0,19053.0,211.0,166.0,10.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01105,
3148.0,22.0,11.0,25455.0,78.0,55.0,55.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01105,
3089.0,9.0,24.0,12093.0,178.0,79.0,3.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01105,
3126.0,5.0,13.0,8475.0,15.0,12.0,1.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01105,
3028.0,14.0,10.0,17946.0,42.0,24.0,2.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01106,
3149.0,22.0,1.0,24835.0,129.0,87.0,129.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01106,
3046.0,5.0,1.0,7286.0,188.0,197.0,9.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01106,
3126.0,7.0,5.0,9541.0,16.0,13.0,1.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01106,
3114.0,5.0,1.0,7286.0,122.0,127.0,6.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01106,
3150.0,22.0,17.0,25708.0,72.0,56.0,56.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01106,
3004.0,14.0,13.0,18227.0,79.0,57.0,4.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01106,
3082.0,15.0,3.0,19053.0,211.0,166.0,10.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01106,
3148.0,22.0,11.0,25455.0,78.0,55.0,55.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01106,
3089.0,9.0,24.0,12093.0,178.0,79.0,3.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01106,
3126.0,5.0,13.0,8475.0,15.0,12.0,1.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01106,
3028.0,14.0,10.0,17946.0,42.0,24.0,2.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01107,
3149.0,22.0,1.0,24835.0,129.0,87.0,129.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01107,
3046.0,5.0,1.0,7286.0,188.0,197.0,9.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01107,
3126.0,7.0,5.0,9541.0,16.0,13.0,1.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01107,
3114.0,5.0,1.0,7286.0,122.0,127.0,6.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01107,
3150.0,22.0,17.0,25708.0,72.0,56.0,56.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01107,
3004.0,14.0,13.0,18227.0,79.0,57.0,4.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01107,
3082.0,15.0,3.0,19053.0,211.0,166.0,10.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01107,
3148.0,22.0,11.0,25455.0,78.0,55.0,55.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01107,
3089.0,9.0,24.0,12093.0,178.0,79.0,3.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01107,
3126.0,5.0,13.0,8475.0,15.0,12.0,1.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01107,
3028.0,14.0,10.0,17946.0,42.0,24.0,2.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01108,
3149.0,22.0,1.0,24835.0,129.0,87.0,129.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01108,
3046.0,5.0,1.0,7286.0,188.0,197.0,9.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01108,
3126.0,7.0,5.0,9541.0,16.0,13.0,1.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01108,
3114.0,5.0,1.0,7286.0,122.0,127.0,6.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01108,
3150.0,22.0,17.0,25708.0,72.0,56.0,56.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01108,
3004.0,14.0,13.0,18227.0,79.0,57.0,4.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01108,
3082.0,15.0,3.0,19053.0,211.0,166.0,10.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01108,
3148.0,22.0,11.0,25455.0,78.0,55.0,55.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01108,
3089.0,9.0,24.0,12093.0,178.0,79.0,3.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01108,
3126.0,5.0,13.0,8475.0,15.0,12.0,1.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01108,
3028.0,14.0,10.0,17946.0,42.0,24.0,2.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01109,
3149.0,22.0,1.0,24835.0,129.0,87.0,129.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01109,
3046.0,5.0,1.0,7286.0,188.0,197.0,9.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01109,
3126.0,7.0,5.0,9541.0,16.0,13.0,1.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01109,
3114.0,5.0,1.0,7286.0,122.0,127.0,6.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01109,
3150.0,22.0,17.0,25708.0,72.0,56.0,56.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01109,
3004.0,14.0,13.0,18227.0,79.0,57.0,4.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01109,
3082.0,15.0,3.0,19053.0,211.0,166.0,10.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01109,
3148.0,22.0,11.0,25455.0,78.0,55.0,55.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01109,
3089.0,9.0,24.0,12093.0,178.0,79.0,3.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01109,
3126.0,5.0,13.0,8475.0,15.0,12.0,1.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01109,
3028.0,14.0,10.0,17946.0,42.0,24.0,2.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01110,
3149.0,22.0,1.0,24835.0,129.0,87.0,129.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01110,
3046.0,5.0,1.0,7286.0,188.0,197.0,9.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01110,
3126.0,7.0,5.0,9541.0,16.0,13.0,1.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01110,
3114.0,5.0,1.0,7286.0,122.0,127.0,6.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01110,
3150.0,22.0,17.0,25708.0,72.0,56.0,56.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01110,
3004.0,14.0,13.0,18227.0,79.0,57.0,4.0,2.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01110,
3082.0,15.0,3.0,19053.0,211.0,166.0,10.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01110,
3148.0,22.0,11.0,25455.0,78.0,55.0,55.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01110,
3089.0,9.0,24.0,12093.0,178.0,79.0,3.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01110,
3126.0,5.0,13.0,8475.0,15.0,12.0,1.0,1.0,10,B,11,"Debe haber información, conforme a pregunta P10B01",10B01110,
3136.0,7.0,6.0,9657.0,230.0,149.0,4.0,6.0,10,C,1,,10C00102,
3024.0,2.0,3.0,5600.0,153.0,112.0,3.0,1.0,10,C,8,Es valor perdido,10C00826,
3103.0,17.0,11.0,22025.0,51.0,27.0,3.0,1.0,10,C,8,Es valor perdido,10C00826,
3148.0,22.0,11.0,25455.0,56.0,38.0,38.0,1.0,10,C,8,Es valor perdido,10C00826,
3031.0,12.0,13.0,14585.0,133.0,87.0,7.0,1.0,10,C,8,Es valor perdido,10C00826,
3065.0,19.0,4.0,23246.0,125.0,103.0,10.0,1.0,10,C,8,Es valor perdido,10C00826,
3129.0,9.0,1.0,10952.0,130.0,86.0,9.0,1.0,10,C,8,Es valor perdido,10C00826,
3052.0,13.0,6.0,15976.0,156.0,99.0,3.0,2.0,10,C,10,Lugar de trabajo en vivienda del patrón y gobierno,10C01040,
3109.0,3.0,4.0,5989.0,171.0,120.0,6.0,1.0,10,C,15,No debe haber información porque no corresponde,10C01562,
3067.0,17.0,8.0,21684.0,299.0,172.0,5.0,1.0,10,C,15,No debe haber información porque no corresponde,10C01562,
3023.0,4.0,14.0,7201.0,185.0,119.0,1.0,1.0,10,C,15,No debe haber información porque no corresponde,10C01562,
3052.0,13.0,11.0,16306.0,148.0,80.0,7.0,2.0,10,C,15,No debe haber información porque no corresponde,10C01562,
3032.0,1.0,29.0,3307.0,161.0,148.0,10.0,1.0,10,C,15,No debe haber información porque no corresponde,10C01562,
3083.0,12.0,13.0,14585.0,71.0,49.0,4.0,1.0,10,C,15,No debe haber información porque no corresponde,10C01562,
3062.0,14.0,20.0,18686.0,12.0,9.0,9.0,1.0,10,C,16,Es valor perdido,10C01666,
3128.0,16.0,6.0,19923.0,128.0,96.0,1.0,4.0,10,C,16,Es valor perdido,10C01666,
3011.0,5.0,6.0,7950.0,40.0,35.0,3.0,1.0,10,C,16,Es valor perdido,10C01666,
3077.0,8.0,5.0,10585.0,54.0,24.0,4.0,2.0,10,C,16,Es valor perdido,10C01666,
3146.0,22.0,3.0,25130.0,76.0,40.0,5.0,3.0,10,C,16,Es valor perdido,10C01666,
3055.0,10.0,1.0,12200.0,2.0,2.0,1.0,2.0,10,C,16,Es valor perdido,10C01666,
3086.0,20.0,2.0,23655.0,78.0,46.0,4.0,2.0,10,C,16,Es valor perdido,10C01666,
3064.0,16.0,4.0,19851.0,114.0,97.0,1.0,2.0,10,C,16,Es valor perdido,10C01666,
3078.0,11.0,3.0,13215.0,96.0,70.0,4.0,1.0,10,C,16,Es valor perdido,10C01666,
3093.0,7.0,6.0,9657.0,105.0,78.0,1.0,3.0,10,C,16,Es valor perdido,10C01666,
3117.0,11.0,6.0,13294.0,12.0,4.0,1.0,3.0,10,C,16,Es valor perdido,10C01666,
3136.0,7.0,6.0,9657.0,230.0,149.0,4.0,6.0,10,C,16,Es valor perdido,10C01666,
3076.0,3.0,1.0,5901.0,18.0,19.0,1.0,9.0,10,C,16,Es valor perdido,10C01666,
3115.0,11.0,1.0,13101.0,208.0,168.0,1.0,3.0,10,C,16,Es valor perdido,10C01666,
3004.0,14.0,19.0,18573.0,14.0,10.0,1.0,3.0,10,C,16,Es valor perdido,10C01666,
3135.0,3.0,1.0,5838.0,3.0,2.0,1.0,2.0,10,C,16,Es valor perdido,10C01666,
3062.0,16.0,17.0,20927.0,76.0,59.0,1.0,9.0,10,C,16,Es valor perdido,10C01666,
3067.0,17.0,8.0,21684.0,166.0,100.0,1.0,1.0,10,C,16,Es valor perdido,10C01666,
3107.0,19.0,11.0,22961.0,177.0,129.0,1.0,3.0,10,C,16,Es valor perdido,10C01666,
3001.0,4.0,7.0,6951.0,76.0,62.0,4.0,5.0,10,C,16,Es valor perdido,10C01666,
3110.0,9.0,5.0,11196.0,109.0,42.0,3.0,1.0,10,C,16,Es valor perdido,10C01666,
3099.0,16.0,1.0,19350.0,197.0,155.0,9.0,1.0,10,C,16,Es valor perdido,10C01666,
3031.0,12.0,15.0,14649.0,33.0,32.0,3.0,2.0,10,C,16,Es valor perdido,10C01666,
3131.0,4.0,5.0,6795.0,154.0,116.0,3.0,10.0,10,C,16,Es valor perdido,10C01666,
3031.0,12.0,13.0,14585.0,57.0,36.0,3.0,2.0,10,C,16,Es valor perdido,10C01666,
3082.0,15.0,4.0,19151.0,40.0,22.0,3.0,1.0,10,C,16,Es valor perdido,10C01666,
3029.0,1.0,26.0,2198.0,195.0,144.0,10.0,1.0,10,C,16,Es valor perdido,10C01666,
3095.0,12.0,7.0,14180.0,33.0,25.0,1.0,1.0,10,C,16,Es valor perdido,10C01666,
3123.0,13.0,6.0,15976.0,20.0,11.0,1.0,3.0,10,C,16,Es valor perdido,10C01666,
3024.0,15.0,7.0,19256.0,104.0,85.0,2.0,2.0,10,C,16,Es valor perdido,10C01666,
3063.0,17.0,13.0,21416.0,86.0,62.0,5.0,2.0,10,C,16,Es valor perdido,10C01666,
3024.0,2.0,3.0,5577.0,29.0,24.0,4.0,3.0,10,C,16,Es valor perdido,10C01666,
3066.0,15.0,5.0,19110.0,115.0,66.0,8.0,2.0,10,C,16,Es valor perdido,10C01666,
3145.0,22.0,3.0,25130.0,107.0,56.0,7.0,1.0,10,C,16,Es valor perdido,10C01666,
3145.0,22.0,3.0,25130.0,127.0,73.0,9.0,3.0,10,C,16,Es valor perdido,10C01666,
3062.0,14.0,20.0,18686.0,12.0,9.0,9.0,1.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,
3128.0,16.0,6.0,19923.0,128.0,96.0,1.0,4.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,
3011.0,5.0,6.0,7950.0,40.0,35.0,3.0,1.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,
3077.0,8.0,5.0,10585.0,54.0,24.0,4.0,2.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,
3146.0,22.0,3.0,25130.0,76.0,40.0,5.0,3.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,
3055.0,10.0,1.0,12200.0,2.0,2.0,1.0,2.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,
3086.0,20.0,2.0,23655.0,78.0,46.0,4.0,2.0,10,C,17,Códigos fuera de rango de ocupados en la variable factores de riesgos humo y polvo (P10C17G),10C017101,
